angle_deg,model,n_b,G_T_linear,p_rf_W,at_cap,acm_mode,bits_per_beam_step_bit,bits_per_user_step_bit,energy_per_step_J,ee_bit_per_J
1.067933333,a-r0,4,1509.721315391,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.067933333,b0,1,1509.721315391,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.070700000,a-r0,1,1507.490161782,0.421412429087,0,QPSK 1/4,2048126311.111111,2048126311.111111,143.622942322,14260439.718081
1.070700000,a-r0,2,1507.490161782,0.675627534439,0,QPSK 2/5,3297987911.111111,1648993955.555555,177.546586323,18575338.334639
1.070700000,a-r0,4,1507.490161782,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.070700000,b0,1,1507.490161782,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.073466667,a-r0,1,1505.256225099,0.422037843331,0,QPSK 1/4,2048126311.111111,2048126311.111111,143.717473445,14251059.819085
1.073466667,a-r0,2,1505.256225099,0.676630226943,0,QPSK 2/5,3297987911.111111,1648993955.555555,177.666280995,18562824.035280
1.073466667,a-r0,4,1505.256225099,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.073466667,b0,1,1505.256225099,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.076233333,a-r0,1,1503.019524871,0.422665893815,0,QPSK 1/4,2048126311.111111,2048126311.111111,143.812332575,14241659.768917
1.076233333,a-r0,2,1503.019524871,0.677637145987,0,QPSK 2/5,3297987911.111111,1648993955.555555,177.786390987,18550283.251715
1.076233333,a-r0,4,1503.019524871,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.076233333,b0,1,1503.019524871,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.079000000,a-r0,1,1500.780080635,0.423296590286,0,QPSK 1/4,2048126311.111111,2048126311.111111,143.907520452,14232239.598562
1.079000000,a-r0,2,1500.780080635,0.678648307196,0,QPSK 2/5,3297987911.111111,1648993955.555555,177.906917236,18537716.027841
1.079000000,a-r0,4,1500.780080635,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.079000000,b0,1,1500.780080635,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.081766667,a-r0,1,1498.537911935,0.423929942541,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.003037819,14222799.339079
1.081766667,a-r0,2,1498.537911935,0.679663726279,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.027860682,18525122.407653
1.081766667,a-r0,4,1498.537911935,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.081766667,b0,1,1498.537911935,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.084533333,a-r0,1,1496.293038320,0.424565960432,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.098885420,14213339.021601
1.084533333,a-r0,2,1496.293038320,0.680683419031,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.149222270,18512502.435244
1.084533333,a-r0,4,1496.293038320,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.084533333,b0,1,1496.293038320,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.087300000,a-r0,1,1494.045479349,0.425204653862,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.195064006,14203858.677335
1.087300000,a-r0,2,1494.045479349,0.681707401330,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.271002948,18499856.154805
1.087300000,a-r0,4,1494.045479349,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.087300000,b0,1,1494.045479349,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.090066667,a-r0,1,1491.795254585,0.425846032791,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.291574329,14194358.337561
1.090066667,a-r0,2,1491.795254585,0.682735689141,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.393203669,18487183.610627
1.090066667,a-r0,4,1491.795254585,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.090066667,b0,1,1491.795254585,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.092833333,a-r0,1,1489.542383598,0.426490107228,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.388417143,14184838.033632
1.092833333,a-r0,2,1489.542383598,0.683768298513,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.515825389,18474484.847097
1.092833333,a-r0,4,1489.542383598,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.092833333,b0,1,1489.542383598,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.095600000,a-r0,1,1487.286885963,0.427136887239,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.485593209,14175297.796976
1.095600000,a-r0,2,1487.286885963,0.684805245584,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.638869069,18461759.908700
1.095600000,a-r0,4,1487.286885963,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.095600000,b0,1,1487.286885963,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.098366667,a-r0,1,1485.028781261,0.427786382943,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.583103288,14165737.659094
1.098366667,a-r0,2,1485.028781261,0.685846546578,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.762335674,18449008.840020
1.098366667,a-r0,4,1485.028781261,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.098366667,b0,1,1485.028781261,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.101133333,a-r0,1,1482.768089080,0.428438604513,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.680948145,14156157.651561
1.101133333,a-r0,2,1482.768089080,0.686892217804,0,QPSK 2/5,3297987911.111111,1648993955.555555,178.886226173,18436231.685738
1.101133333,a-r0,4,1482.768089080,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.101133333,b0,1,1482.768089080,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.103900000,a-r0,1,1480.504829009,0.429093562178,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.779128548,14146557.806024
1.103900000,a-r0,2,1480.504829009,0.687942275661,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.010541539,18423428.490632
1.103900000,a-r0,4,1480.504829009,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.103900000,b0,1,1480.504829009,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.106666667,a-r0,1,1478.239020647,0.429751266222,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.877645270,14136938.154204
1.106666667,a-r0,2,1478.239020647,0.688996736638,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.135282749,18410599.299579
1.106666667,a-r0,4,1478.239020647,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.106666667,b0,1,1478.239020647,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.109433333,a-r0,1,1475.970683592,0.430411726983,0,QPSK 1/4,2048126311.111111,2048126311.111111,144.976499086,14127298.727896
1.109433333,a-r0,2,1475.970683592,0.690055617309,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.260450785,18397744.157552
1.109433333,a-r0,4,1475.970683592,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.109433333,b0,1,1475.970683592,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.112200000,a-r0,1,1473.699837452,0.431074954856,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.075690774,14117639.558968
1.112200000,a-r0,2,1473.699837452,0.691118934340,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.386046632,18384863.109620
1.112200000,a-r0,4,1473.699837452,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.112200000,b0,1,1473.699837452,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.114966667,a-r0,1,1471.426501834,0.431740960292,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.175221115,14107960.679360
1.114966667,a-r0,2,1471.426501834,0.692186704485,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.512071281,18371956.200951
1.114966667,a-r0,4,1471.426501834,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.114966667,b0,1,1471.426501834,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.117733333,a-r0,1,1469.150696352,0.432409753798,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.275090896,14098262.121085
1.117733333,a-r0,2,1469.150696352,0.693258944590,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.638525724,18359023.476809
1.117733333,a-r0,4,1469.150696352,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.117733333,b0,1,1469.150696352,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.120500000,a-r0,1,1466.872440621,0.433081345936,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.375300903,14088543.916231
1.120500000,a-r0,2,1466.872440621,0.694335671590,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.765410961,18346064.982554
1.120500000,a-r0,4,1466.872440621,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.120500000,b0,1,1466.872440621,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.123266667,a-r0,1,1464.591754263,0.433755747329,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.475851930,14078806.096956
1.123266667,a-r0,2,1464.591754263,0.695416902514,0,QPSK 2/5,3297987911.111111,1648993955.555555,179.892727994,18333080.763644
1.123266667,a-r0,4,1464.591754263,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.123266667,b0,1,1464.591754263,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.126033333,a-r0,1,1462.308656897,0.434432968652,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.576744771,14069048.695494
1.126033333,a-r0,2,1462.308656897,0.696502654479,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.020477830,18320070.865632
1.126033333,a-r0,4,1462.308656897,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.126033333,b0,1,1462.308656897,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.128800000,a-r0,1,1460.023168152,0.435113020642,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.677980224,14059271.744149
1.128800000,a-r0,2,1460.023168152,0.697592944697,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.148661480,18307035.334168
1.128800000,a-r0,4,1460.023168152,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.128800000,b0,1,1460.023168152,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.131566667,a-r0,1,1457.735307653,0.435795914091,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.779559092,14049475.275299
1.131566667,a-r0,2,1457.735307653,0.698687790472,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.277279959,18293974.214999
1.131566667,a-r0,4,1457.735307653,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.131566667,b0,1,1457.735307653,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.134333333,a-r0,1,1455.445095030,0.436481659851,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.881482180,14039659.321395
1.134333333,a-r0,2,1455.445095030,0.699787209201,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.406334286,18280887.553966
1.134333333,a-r0,4,1455.445095030,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.134333333,b0,1,1455.445095030,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.137100000,a-r0,1,1453.152549916,0.437170268832,0,QPSK 1/4,2048126311.111111,2048126311.111111,145.983750297,14029823.914959
1.137100000,a-r0,2,1453.152549916,0.700891218375,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.535825487,18267775.397006
1.137100000,a-r0,4,1453.152549916,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.137100000,b0,1,1453.152549916,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.139866667,a-r0,1,1450.857691944,0.437861752003,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.086364254,14019969.088587
1.139866667,a-r0,2,1450.857691944,0.701999835581,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.665754589,18254637.790154
1.139866667,a-r0,4,1450.857691944,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.139866667,b0,1,1450.857691944,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.142633333,a-r0,1,1448.560540749,0.438556120390,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.189324868,14010094.874947
1.142633333,a-r0,2,1448.560540749,0.703113078498,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.796122625,18241474.779539
1.142633333,a-r0,4,1448.560540749,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.142633333,b0,1,1448.560540749,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.145400000,a-r0,1,1446.261115966,0.439253385083,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.292632958,14000201.306779
1.145400000,a-r0,2,1446.261115966,0.704230964901,0,QPSK 2/5,3297987911.111111,1648993955.555555,180.926930633,18228286.411384
1.145400000,a-r0,4,1446.261115966,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.145400000,b0,1,1446.261115966,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.148166667,a-r0,1,1443.959437233,0.439953557226,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.396289346,13990288.416895
1.148166667,a-r0,2,1443.959437233,0.705353512664,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.058179653,18215072.732010
1.148166667,a-r0,4,1443.959437233,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.148166667,b0,1,1443.959437233,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.150933333,a-r0,1,1441.655524187,0.440656648030,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.500294858,13980356.238180
1.150933333,a-r0,2,1441.655524187,0.706480739753,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.189870732,18201833.787832
1.150933333,a-r0,4,1441.655524187,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.150933333,b0,1,1441.655524187,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.153700000,a-r0,1,1439.349396466,0.441362668760,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.604650324,13970404.803590
1.153700000,a-r0,2,1439.349396466,0.707612664234,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.322004921,18188569.625358
1.153700000,a-r0,4,1439.349396466,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.153700000,b0,1,1439.349396466,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.156466667,a-r0,1,1437.041073707,0.442071630745,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.709356577,13960434.146154
1.156466667,a-r0,2,1437.041073707,0.708749304269,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.454583273,18175280.291195
1.156466667,a-r0,4,1437.041073707,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.156466667,b0,1,1437.041073707,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.159233333,a-r0,1,1434.730575549,0.442783545376,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.814414453,13950444.298973
1.159233333,a-r0,2,1434.730575549,0.709890678120,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.587606849,18161965.832042
1.159233333,a-r0,4,1434.730575549,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.159233333,b0,1,1434.730575549,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.162000000,a-r0,1,1432.417921629,0.443498424104,0,QPSK 1/4,2048126311.111111,2048126311.111111,146.919824793,13940435.295220
1.162000000,a-r0,2,1432.417921629,0.711036804146,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.721076712,18148626.294691
1.162000000,a-r0,4,1432.417921629,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.162000000,b0,1,1432.417921629,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.164766667,a-r0,1,1430.103131584,0.444216278443,0,QPSK 1/4,2048126311.111111,2048126311.111111,147.025588440,13930407.168137
1.164766667,a-r0,2,1430.103131584,0.712187700804,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.854993930,18135261.726033
1.164766667,a-r0,4,1430.103131584,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.164766667,b0,1,1430.103131584,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.167533333,a-r0,1,1427.786225050,0.444937119966,0,QPSK 1/4,2048126311.111111,2048126311.111111,147.131706243,13920359.951043
1.167533333,a-r0,2,1427.786225050,0.713343386655,0,QPSK 2/5,3297987911.111111,1648993955.555555,181.989359577,18121872.173048
1.167533333,a-r0,4,1427.786225050,1.650000000000,1,QPSK 2/3,5524079200.000000,1381019800.000000,268.353221940,20585104.810972
1.167533333,b0,1,1427.786225050,1.650000000000,1,QPSK 2/3,5524079200.000000,5524079200.000000,268.353221940,20585104.810972
1.170300000,a-r0,1,1425.467221661,0.445660960314,0,QPSK 1/4,2048126311.111111,2048126311.111111,147.238179051,13910293.677323
